IsMonthToMonth,tenure,AvgChargePerMonth,OnlineSecurity_No,Contract_Two year,TechSupport_No,IsLongTerm,TenureGroup_0-1yr,TotalCharges,InternetService_Fiber optic,MonthlyCharges,TenureGroup_4-6yr,OnlineBackup_No,PaymentMethod_Electronic check,DeviceProtection_No,InternetService_No,Contract_One year,HighMonthlyCharges,PaperlessBilling_No,PartnerAndDependents,HasTechSupport,InternetService_DSL,HasOnlineSecurity,Dependents_No,Partner_No,TotalServices,SeniorCitizen,StreamingTV_Yes,HasStreaming,StreamingTV_No
0.0,31.0,-0.005087174124033113,0.0,0.0,0.0,1.0,0.0,-0.1627895719690596,0.0,-0.0253155649214573,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0
0.0,14.0,-0.03602800607711703,0.0,1.0,0.0,0.0,0.0,-0.5404200911567555,0.0,0.3768393091187442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0
0.0,11.0,-0.07659613063674887,0.0,0.0,0.0,0.0,1.0,-0.9191535676409864,0.0,-1.4876969250676455,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,4.0,-0.19072199071694873,1.0,0.0,1.0,0.0,1.0,-0.9536099535847437,0.0,-1.158661119034753,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,30.0,0.006310562293967558,1.0,0.0,0.0,1.0,0.0,0.1956274311129943,1.0,0.8354952811645946,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0
1.0,7.0,-0.107937292807228,1.0,0.0,1.0,0.0,1.0,-0.863498342457824,0.0,-0.6684310039857471,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,44.0,0.0031786317158710997,0.0,0.0,0.0,1.0,0.0,0.1430384272141995,0.0,-0.1632447159352455,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0
0.0,42.0,-0.014886171432967442,0.0,1.0,0.0,1.0,0.0,-0.6401053716176,0.0,-1.46443176706532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4907573865935411,1.0,0.0,1.0,0.0,1.0,-0.9815147731870822,0.0,-0.3244390249513595,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
0.0,69.0,0.02268414895041831,0.0,1.0,0.0,1.0,0.0,1.5878904265292817,0.0,0.6626683931473177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0
1.0,44.0,0.017259719868302853,1.0,0.0,1.0,1.0,0.0,0.7766873940736284,1.0,0.8122301231622688,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0
1.0,15.0,-0.03695001531807703,1.0,0.0,0.0,0.0,0.0,-0.5912002450892325,0.0,-0.2047896409393986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
0.0,54.0,-0.009064979842294776,0.0,1.0,0.0,1.0,0.0,-0.4985738913262127,0.0,-1.4876969250676455,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,21.0,-0.03775591886459442,0.0,1.0,0.0,0.0,0.0,-0.8306302150210773,0.0,-1.5009913010689746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,23.0,-0.007900562225866409,1.0,0.0,1.0,0.0,0.0,-0.1896134934207938,1.0,0.6310942501441613,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1.0,2.0,-0.3210244423963383,1.0,0.0,1.0,0.0,1.0,-0.963073327189015,0.0,-0.4440884089633204,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0
1.0,7.0,-0.09697113988642754,1.0,0.0,1.0,0.0,1.0,-0.7757691190914203,1.0,0.1591439020969822,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,46.0,-0.013287437349884964,0.0,1.0,0.0,1.0,0.0,-0.6245095554445933,0.0,-1.5126238800701377,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,7.0,-0.09952724342114767,0.0,0.0,0.0,0.0,1.0,-0.7962179473691814,0.0,-0.0186683769207927,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0
0.0,48.0,0.003129838928770782,0.0,1.0,1.0,1.0,0.0,0.1533621075097683,0.0,-0.3078210549496983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
0.0,56.0,0.024989650807663955,1.0,0.0,1.0,1.0,0.0,1.4244100960368455,1.0,1.113015380192337,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0
0.0,58.0,-0.007982302383406328,0.0,1.0,0.0,1.0,0.0,-0.4709558406209733,0.0,-1.461108173064988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,16.0,-0.017963523015595322,1.0,0.0,1.0,0.0,0.0,-0.3053798912651205,1.0,1.1296333501939984,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0
1.0,1.0,-0.4982464666370146,0.0,0.0,0.0,0.0,1.0,-0.9964929332740292,0.0,-1.4527991880641573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,58.0,0.009601827993998224,0.0,0.0,1.0,1.0,0.0,0.5665078516458952,0.0,-0.1482885429337505,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0
0.0,24.0,-0.03216901669368106,0.0,0.0,0.0,0.0,0.0,-0.8042254173420265,0.0,-1.4827115340671475,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,26.0,-0.004312715050690878,1.0,0.0,1.0,1.0,0.0,-0.1164433063686537,1.0,0.4831943171293762,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0
0.0,69.0,-0.0056927363748373655,0.0,1.0,0.0,1.0,0.0,-0.3984915462386156,0.0,-1.481049737066981,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8.0,-0.07425521779078198,1.0,0.0,1.0,0.0,1.0,-0.6682969601170378,1.0,0.6693155811479823,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0
0.0,58.0,0.0019469304722151272,0.0,0.0,1.0,1.0,0.0,0.1148688978606925,0.0,-0.6451658459834212,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
1.0,22.0,-0.03471695823478451,0.0,0.0,0.0,0.0,0.0,-0.7984900394000438,0.0,-1.4694171580658184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,70.0,0.029862277973647804,0.0,1.0,0.0,1.0,0.0,2.120221736128994,1.0,1.2044142152014738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0
0.0,12.0,-0.06674535232189673,0.0,1.0,0.0,0.0,1.0,-0.8676895801846575,0.0,-1.3082228490497043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4.0,-0.1943926325998176,0.0,1.0,0.0,0.0,1.0,-0.971963162999088,0.0,-1.491020519067978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,5.0,-0.16024751144700075,1.0,0.0,1.0,0.0,1.0,-0.9614850686820045,0.0,-1.3231790220511994,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,38.0,0.01499869993958878,1.0,0.0,0.0,1.0,0.0,0.5849492976439624,1.0,1.0049985751815391,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
1.0,2.0,-0.31509788518962295,0.0,0.0,1.0,0.0,1.0,-0.9452936555688688,1.0,0.5214156481331973,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
0.0,59.0,0.011188146580278868,0.0,0.0,0.0,1.0,0.0,0.6712887948167321,0.0,0.0245383450835263,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
1.0,47.0,0.017072544524566483,0.0,0.0,1.0,1.0,0.0,0.8194821371791912,1.0,0.8404806721650927,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
0.0,21.0,-0.02048260491240298,0.0,0.0,0.0,0.0,0.0,-0.4506173080728656,0.0,-0.1499503399339166,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
1.0,15.0,-0.031269785240921145,1.0,0.0,1.0,0.0,0.0,-0.5003165638547383,1.0,0.3220000081132624,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
1.0,5.0,-0.15533567495309766,1.0,0.0,1.0,0.0,1.0,-0.932014049718586,0.0,-1.1387195550327598,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,15.0,-0.038247368838126475,1.0,0.0,1.0,0.0,0.0,-0.6119579014100236,0.0,-0.1765390919365744,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
0.0,72.0,0.03130141857851152,1.0,0.0,1.0,1.0,0.0,2.285003556231341,1.0,1.3190782082129364,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0
1.0,45.0,-0.000558041757908976,1.0,0.0,1.0,1.0,0.0,-0.0256699208638129,0.0,-0.4823097399671412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
0.0,48.0,-0.0027108826896972576,0.0,1.0,0.0,1.0,0.0,-0.1328332517951656,0.0,-0.84291968900319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
1.0,17.0,-0.01292382377698131,1.0,0.0,1.0,0.0,0.0,-0.2326288279856636,1.0,1.2310029672041316,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0
1.0,27.0,-0.013682725768747,0.0,0.0,1.0,1.0,0.0,-0.383116321524916,0.0,-0.4789861459668089,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
0.0,45.0,0.025137026878154074,1.0,1.0,0.0,1.0,0.0,1.1563032363950874,1.0,1.4952286902305454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0
1.0,10.0,-0.048565588286384374,1.0,0.0,1.0,0.0,1.0,-0.5342214711502281,1.0,1.2409737492051285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4920147579115912,1.0,0.0,0.0,0.0,1.0,-0.9840295158231824,0.0,-0.5138838829702976,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,22.0,-0.0026266554654204043,1.0,0.0,0.0,0.0,0.0,-0.0604130757046693,1.0,1.003336778181373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0
1.0,20.0,-0.016516718362611486,1.0,0.0,1.0,0.0,0.0,-0.3468510856148412,1.0,0.1923798421003046,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,7.0,-0.11750268996142885,1.0,0.0,1.0,0.0,1.0,-0.9400215196914308,0.0,-1.33148800705203,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4917059298685614,0.0,0.0,1.0,0.0,1.0,-0.9834118597371228,0.0,-0.467353566965646,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,24.0,-0.017018795268474593,0.0,0.0,0.0,0.0,0.0,-0.4254698817118648,0.0,-0.3709693409560109,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0
0.0,68.0,-0.003935059453065104,0.0,1.0,0.0,1.0,0.0,-0.2715191022614922,0.0,-1.3547531650543558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,20.0,-0.011229876387886454,1.0,0.0,1.0,0.0,0.0,-0.2358274041456155,1.0,0.6510358141461546,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0
0.0,25.0,-0.022217535749530046,1.0,0.0,1.0,1.0,0.0,-0.5776559294877812,0.0,-0.8861264110075091,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4933383066674333,1.0,0.0,1.0,0.0,1.0,-0.9866766133348666,0.0,-0.7132995229902325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0
1.0,64.0,0.003198682698406086,1.0,0.0,0.0,1.0,0.0,0.2079143753963956,0.0,-0.6950197559884049,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0
0.0,64.0,0.027801757212132353,0.0,1.0,1.0,1.0,0.0,1.807114218788603,1.0,1.1379423351948288,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0
1.0,20.0,-0.03723445813362315,0.0,0.0,0.0,0.0,0.0,-0.7819236208060861,0.0,-1.303237458049206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,35.0,0.0153466176342769,1.0,0.0,0.0,1.0,0.0,0.5524782348339684,1.0,1.1462513201956597,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
0.0,72.0,0.034924859932690344,0.0,1.0,0.0,1.0,0.0,2.549514775086395,1.0,1.6464522172456624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0
0.0,43.0,0.016459789660236774,1.0,0.0,1.0,1.0,0.0,0.7242307450504181,1.0,0.9833952141793793,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0
0.0,53.0,0.022526192760300958,0.0,0.0,1.0,1.0,0.0,1.2164144090562516,1.0,1.0365727181846955,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0
0.0,69.0,-0.003571276797616093,0.0,1.0,0.0,1.0,0.0,-0.2499893758331265,0.0,-1.3564149620545218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4919375509008337,1.0,0.0,1.0,0.0,1.0,-0.9838751018016674,0.0,-0.5022513039691348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,32.0,0.009352619264120704,0.0,0.0,1.0,1.0,0.0,0.3086364357159832,1.0,0.9518210711762232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0
0.0,71.0,-0.0055594213480417015,0.0,1.0,0.0,1.0,0.0,-0.4002783370590025,0.0,-1.517609271070636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,33.0,-0.02063158575284748,0.0,1.0,0.0,1.0,0.0,-0.7014739155968143,0.0,-1.4760643460664828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,10.0,-0.08369177011567389,0.0,0.0,0.0,0.0,1.0,-0.9206094712724128,0.0,-1.4926823160681442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,37.0,-0.015884144344797037,0.0,0.0,0.0,1.0,0.0,-0.6035974851022874,0.0,-1.2733251120462157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,7.0,-0.09727996792945737,0.0,0.0,0.0,0.0,1.0,-0.7782397434356589,0.0,0.2189685941029625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
1.0,57.0,0.006969668520338754,0.0,0.0,1.0,1.0,0.0,0.4042407741796477,0.0,-0.3659839499555126,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0
0.0,47.0,-0.011488534669210557,0.0,1.0,0.0,1.0,0.0,-0.5514496641221067,0.0,-1.479387940066815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,5.0,-0.14178400630300275,1.0,0.0,1.0,0.0,1.0,-0.8507040378180165,1.0,0.1392023380949889,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,61.0,0.028475622748667214,1.0,0.0,1.0,1.0,0.0,1.7654886104173673,1.0,1.3556377422165908,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0
0.0,72.0,0.02306942880530334,0.0,1.0,0.0,1.0,0.0,1.684068302787144,0.0,0.6294324531439953,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0
0.0,35.0,-0.01951970077135927,0.0,1.0,0.0,1.0,0.0,-0.7027092277689336,0.0,-1.5009913010689746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,56.0,0.025652586193265593,1.0,0.0,1.0,1.0,0.0,1.4621974130161388,1.0,1.2060760122016398,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0
1.0,36.0,0.012178028102163613,1.0,0.0,1.0,1.0,0.0,0.4505870397800537,1.0,0.9036289581714056,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0
1.0,20.0,-0.005205628677763653,1.0,0.0,0.0,0.0,0.0,-0.1093182022330367,1.0,1.1229861621933337,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
1.0,38.0,-0.016951427654964837,0.0,0.0,0.0,1.0,0.0,-0.6611056785436287,0.0,-1.4727407520661506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,43.0,0.024867833669414308,1.0,1.0,1.0,1.0,0.0,1.0941846814542295,1.0,1.3240635992134344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0
1.0,8.0,-0.07677241144309659,1.0,0.0,1.0,0.0,1.0,-0.6909517029878692,1.0,0.7424346491552913,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0
0.0,9.0,-0.09331611253069824,0.0,0.0,0.0,0.0,1.0,-0.9331611253069824,0.0,-1.491020519067978,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,67.0,0.024387136463029625,0.0,0.0,0.0,1.0,0.0,1.6583252794860146,1.0,0.8238627021634315,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4930846264892303,1.0,0.0,1.0,0.0,1.0,-0.9861692529784606,0.0,-0.6750781919864114,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,54.0,0.02694677642726731,0.0,0.0,1.0,1.0,0.0,1.482072703499702,1.0,1.302460238211275,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4984670580963216,0.0,0.0,0.0,0.0,1.0,-0.9969341161926432,0.0,-1.4860351280674795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,23.0,-0.006303112408051371,0.0,0.0,0.0,0.0,0.0,-0.1512746977932329,1.0,0.6526976111463211,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
1.0,20.0,-0.010448352360627276,1.0,0.0,1.0,0.0,0.0,-0.2194153995731728,1.0,0.9750862291785486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0
1.0,14.0,-0.031642647866093374,1.0,0.0,1.0,0.0,0.0,-0.4746397179914006,1.0,0.6659919871476498,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1.0,18.0,-0.03283293273267061,1.0,0.0,1.0,0.0,0.0,-0.6238257219207415,0.0,-0.4956041159684701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
1.0,52.0,0.01722208047773834,0.0,0.0,1.0,1.0,0.0,0.912770265320132,1.0,0.642726829145324,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4982795553559106,0.0,0.0,0.0,0.0,1.0,-0.9965591107118212,0.0,-1.4577845790646555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,38.0,-0.017242721505075397,0.0,0.0,0.0,1.0,0.0,-0.6724661386979405,0.0,-1.5109620830699717,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,5.0,-0.13721408657102555,1.0,0.0,1.0,0.0,1.0,-0.8232845194261533,1.0,0.358559542116917,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
